"1",1,-0.898524517390112,54.6761986626839
"2",1,-0.898627725294694,54.68799226422
"3",1,-0.898937317394932,54.6997822532699
"4",1,-0.899453198859979,54.7115650184538
"5",1,-0.900175211670702,54.7233369506048
"6",1,-0.90110313466808,54.735094443874
"7",1,-0.902236683620951,54.7468338968356
"8",1,-0.903575511313071,54.7585517135894
"9",1,-0.905119207649472,54.7702443048627
"10",1,-0.906867299782078,54.7819080891098
"11",1,-0.908819252254541,54.7935394936084
"12",1,-0.910974467166256,54.8051349555547
"13",1,-0.913332284355504,54.8166909231545
"14",1,-0.915891981601666,54.8282038567109
"15",1,-0.918652774846447,54.8396702297086
"16",1,-0.921613818434035,54.8510865298947
"17",1,-0.924774205370139,54.8624492603535
"18",1,-0.928132967599805,54.8737549405785
"19",1,-0.931689076303943,54.8850001075381
"20",1,-0.935441442214461,54.8961813167365
"21",1,-0.93938891594792,54.9072951432687
"22",1,-0.943530288357599,54.9183381828697
"23",1,-0.947864290903869,54.9293070529571
"24",1,-0.952389596042755,54.9401983936673
"25",1,-0.957104817632578,54.9510088688846
"26",1,-0.962008511358541,54.9617351672632
"27",1,-0.967099175175136,54.9723740032414
"28",1,-0.972375249766235,54.982922118048
"29",1,-0.977835119022719,54.9933762807007
"30",1,-0.983477110537512,55.0037332889951
"31",1,-0.989299496117851,55.0139899704867
"32",1,-0.995300492314647,55.0241431834614
"33",1,-1.00147826096877,55.034189817899
"34",1,-1.0078309097741,55.0441267964247
"35",1,-1.01435649285716,55.0539510752528
"36",1,-1.02105301137313,55.0636596451181
"37",1,-1.02791841411814,55.0732495321985
"38",1,-1.03495059815755,55.0827177990251
"39",1,-1.04214740947014,55.0920615453828
"40",1,-1.04950664360784,55.1012779091978
"41",1,-1.05702604637102,55.1103640674151
"42",1,-1.06470331449896,55.1193172368627
"43",1,-1.07253609637537,55.1281346751041
"44",1,-1.08052199274867,55.1368136812788
"45",1,-1.08865855746696,55.145351596929
"46",1,-1.09694329822727,55.1537458068144
"47",1,-1.10537367733894,55.1619937397129
"48",1,-1.11394711250102,55.1700928692085
"49",1,-1.12266097759317,55.178040714465
"50",1,-1.13151260348012,55.1858348409858
"51",1,-1.14049927882921,55.1934728613599
"52",1,-1.14961825094094,55.2009524359929
"53",1,-1.1588667265921,55.2082712738238
"54",1,-1.16824187289138,55.2154271330267
"55",1,-1.17774081814713,55.2224178216976
"56",1,-1.18736065274695,55.2292411985256
"57",1,-1.19709843004894,55.2358951734491
"58",1,-1.20695116728431,55.2423777082955
"59",1,-1.216915846471,55.2486868174063
"60",1,-1.22698941533812,55.2548205682445
"61",1,-1.23716878826088,55.2607770819869
"62",1,-1.24745084720577,55.2665545341
"63",1,-1.25783244268564,55.2721511548981
"64",1,-1.26831039472438,55.2775652300859
"65",1,-1.278881493831,55.2827951012834
"66",1,-1.28954250198274,55.2878391665341
"67",1,-1.30029015361689,55.2926958807954
"68",1,-1.31112115663104,55.2973637564121
"69",1,-1.32203219339154,55.3018413635717
"70",1,-1.33301992174963,55.3061273307431
"71",1,-1.34408097606529,55.3102203450958
"72",1,-1.35521196823803,55.3141191529027
"73",1,-1.36640948874483,55.3178225599239
"74",1,-1.37767010768439,55.3213294317726
"75",1,-1.38899037582782,55.3246386942623
"76",1,-1.40036682567515,55.3277493337362
"77",1,-1.41179597251741,55.3306603973773
"78",1,-1.42327431550411,55.3333709935008
"79",1,-1.43479833871552,55.3358802918266
"80",1,-1.44636451223964,55.3381875237341
"81",1,-1.45796929325346,55.3402919824974
"82",1,-1.46960912710813,55.3421930235019
"83",1,-1.48128044841784,55.3438900644415
"84",1,-1.49297968215184,55.3453825854974
"85",1,-1.50470324472959,55.3466701294969
"86",1,-1.51644754511838,55.3477523020537
